sale_id,sale_date,year,month,quarter,brand,model,vehicle_type,fuel_type,transmission,condition,branch_location,units_sold,avg_selling_price_lkr,discount_percentage,revenue_lkr,is_festive_month,is_promotion_month,stock_available,booking_count,fuel_price_index,market_shock_flag
13564,2023-09-05,2023,9,3,Perodua,Axia,Hatchback,Petrol,Auto,Used,Colombo,1,4211496.74,0.1,4211496.74,0,0,21.0,11.0,175.16,0
13307,2023-09-05,2023,9,3,Toyota,Yaris,Hatchback,Petrol,Auto,Used,Colombo,1,7977043.5,1.66,7977043.5,0,0,35.0,24.0,166.75,0
13592,2023-09-05,2023,9,3,Mahindra,Scorpio,Suv,Diesel,Manual,Used,Colombo,1,9966251.83,2.46,9966251.83,0,0,18.0,17.0,167.98,0
13528,2023-09-05,2023,9,3,Hyundai,Kona Electric,Electric,Electric,Auto,Used,Colombo,1,15846746.55,0.71,15846746.55,0,0,23.0,11.0,176.9,0
13610,2023-09-05,2023,9,3,Others,Kia Sportage,Suv,Diesel,Auto,Used,Colombo,1,17797241.74,0.87,17797241.74,0,0,24.0,6.0,177.57,0
13326,2023-09-06,2023,9,3,Honda,Vezel,Crossover,Hybrid,Auto,Reconditioned,Colombo,1,14579793.02,0.59,14579793.02,0,0,35.0,20.0,176.68,0
13319,2023-09-06,2023,9,3,Toyota,Hilux,Suv,Diesel,Auto,Used,Colombo,1,19611260.1,2.03,19611260.1,0,0,21.0,15.0,177.82,0
13318,2023-09-06,2023,9,3,Toyota,Hilux,Suv,Diesel,Auto,Used,Colombo,1,18617995.69,0.48,18617995.69,0,0,24.0,16.0,177.82,0
13602,2023-09-06,2023,9,3,Others,Micro Panda,Hatchback,Petrol,Manual,Used,Colombo,1,3598638.37,0.43,3598638.37,0,0,25.0,12.0,169.17,0
13544,2023-09-06,2023,9,3,Mitsubishi,Lancer,Sedan,Petrol,Auto,Used,Colombo,1,7319489.88,0.33,7319489.88,0,0,28.0,12.0,170.38,0
13462,2023-09-06,2023,9,3,Suzuki,Every,Van,Petrol,Auto,Used,Colombo,1,6019046.31,1.09,6019046.31,0,0,9.0,7.0,165.59,0
13342,2023-09-06,2023,9,3,Honda,Grace,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,9198427.58,0.02,9198427.58,0,0,15.0,11.0,173.84,0
13527,2023-09-06,2023,9,3,Hyundai,Kona Electric,Electric,Electric,Auto,Used,Colombo,1,14842334.36,1.81,14842334.36,0,0,24.0,12.0,176.9,0
13455,2023-09-06,2023,9,3,Suzuki,Swift,Hatchback,Hybrid,Auto,Used,Colombo,1,8600305.05,0.07,8600305.05,0,0,39.0,25.0,166.04,0
13607,2023-09-06,2023,9,3,Others,Micro Panda,Hatchback,Petrol,Manual,Used,Colombo,1,3358497.25,1.68,3358497.25,0,0,26.0,12.0,169.17,0
13388,2023-09-06,2023,9,3,Suzuki,Wagon R,Hatchback,Hybrid,Auto,Used,Colombo,1,7605581.25,4.1,7605581.25,0,0,36.0,28.0,177.62,0
13328,2023-09-07,2023,9,3,Honda,Vezel,Crossover,Hybrid,Auto,Reconditioned,Colombo,1,15923760.22,0.58,15923760.22,0,0,36.0,20.0,176.68,0
13369,2023-09-07,2023,9,3,Honda,Fit,Hatchback,Hybrid,Auto,Used,Colombo,1,8150709.44,0.0,8150709.44,0,0,29.0,23.0,178.52,0
13402,2023-09-07,2023,9,3,Suzuki,Alto,Hatchback,Petrol,Manual,Used,Colombo,1,4659314.19,2.95,4659314.19,0,0,53.0,28.0,167.66,0
13308,2023-09-07,2023,9,3,Toyota,Yaris,Hatchback,Petrol,Auto,Used,Colombo,1,7584014.58,0.25,7584014.58,0,0,37.0,23.0,166.75,0
13612,2023-09-07,2023,9,3,Others,Kia Sportage,Suv,Diesel,Auto,Used,Colombo,1,16082894.85,0.97,16082894.85,0,0,23.0,6.0,177.57,0
13257,2023-09-07,2023,9,3,Toyota,Prius,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,11575194.55,0.0,11575194.55,0,0,41.0,26.0,168.77,0
13623,2023-09-07,2023,9,3,Others,Mazda Demio,Hatchback,Petrol,Auto,Used,Colombo,1,6822731.25,1.28,6822731.25,0,0,16.0,8.0,166.42,0
13276,2023-09-07,2023,9,3,Toyota,Prius,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,11315664.23,0.0,11315664.23,0,0,38.0,32.0,168.77,0
13522,2023-09-07,2023,9,3,Hyundai,Grand I10,Hatchback,Petrol,Auto,Used,Colombo,1,6034128.33,1.45,6034128.33,0,0,31.0,17.0,167.45,0
13396,2023-09-07,2023,9,3,Suzuki,Wagon R,Hatchback,Hybrid,Auto,Used,Colombo,1,7168139.38,3.2,7168139.38,0,0,40.0,31.0,177.62,0
13310,2023-09-08,2023,9,3,Toyota,Yaris,Hatchback,Petrol,Auto,Used,Colombo,1,7401491.24,0.84,7401491.24,0,0,38.0,24.0,166.75,0
13541,2023-09-08,2023,9,3,Mitsubishi,Lancer,Sedan,Petrol,Auto,Used,Colombo,1,7187204.75,0.43,7187204.75,0,0,27.0,12.0,170.38,0
13447,2023-09-08,2023,9,3,Suzuki,Swift,Hatchback,Hybrid,Auto,Used,Colombo,1,9107816.92,0.0,9107816.92,0,0,42.0,27.0,166.04,0
13373,2023-09-08,2023,9,3,Honda,Cr-V,Suv,Petrol,Auto,Used,Colombo,1,17277221.76,1.56,17277221.76,0,0,27.0,9.0,169.59,0
13360,2023-09-08,2023,9,3,Honda,Fit,Hatchback,Hybrid,Auto,Used,Colombo,1,7700013.0,1.58,7700013.0,0,0,30.0,23.0,178.52,0
13449,2023-09-08,2023,9,3,Suzuki,Swift,Hatchback,Hybrid,Auto,Used,Colombo,1,8346061.27,0.0,8346061.27,0,0,39.0,24.0,166.04,0
13549,2023-09-08,2023,9,3,Mitsubishi,Lancer,Sedan,Petrol,Auto,Used,Colombo,1,7677569.0,0.54,7677569.0,0,0,29.0,14.0,170.38,0
13348,2023-09-08,2023,9,3,Honda,,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,9078995.17,1.79,9078995.17,0,0,17.0,10.0,173.84,0
13414,2023-09-08,2023,9,3,Suzuki,Alto,Hatchback,Petrol,Manual,Used,Colombo,1,5019601.99,2.02,5019601.99,0,0,51.0,43.0,167.66,0
13613,2023-09-08,2023,9,3,Others,Kia Sportage,Suv,Diesel,Auto,Used,Colombo,1,16083470.65,0.0,16083470.65,0,0,21.0,6.0,177.57,0
13312,2023-09-08,2023,9,3,Toyota,Yaris,Hatchback,Petrol,Auto,Used,Colombo,1,7280649.0,0.7,7280649.0,0,0,39.0,19.0,166.75,0
13406,2023-09-08,2023,9,3,Suzuki,Alto,Hatchback,Petrol,Manual,Used,Colombo,1,4992811.73,1.77,4992811.73,0,0,51.0,36.0,167.66,0
13578,2023-09-08,2023,9,3,Perodua,Myvi,Hatchback,Petrol,Auto,Used,Colombo,1,5342927.22,0.73,5342927.22,0,0,24.0,13.0,164.27,0
13554,2023-09-08,2023,9,3,Mitsubishi,Delica,Van,Diesel,Auto,Used,Colombo,1,10870139.54,0.71,10870139.54,0,0,13.0,5.0,171.93,0
13400,2023-09-08,2023,9,3,Suzuki,Wagon R,Hatchback,Hybrid,Auto,Used,Colombo,1,7667895.08,3.84,7667895.08,0,0,38.0,28.0,177.62,0
13533,2023-09-08,2023,9,3,Mitsubishi,Montero,Suv,Diesel,Auto,Used,Colombo,1,27607761.88,1.41,27607761.88,0,0,24.0,6.0,170.35,0
13429,2023-09-08,2023,9,3,Suzuki,Alto,Hatchback,Petrol,Manual,Used,Colombo,1,4526158.46,1.87,4526158.46,0,0,53.0,36.0,167.66,0
13422,2023-09-09,2023,9,3,Suzuki,Alto,Hatchback,Petrol,Manual,Used,Colombo,1,5040955.54,1.67,5040955.54,0,0,55.0,41.0,167.66,0
13374,2023-09-09,2023,9,3,Honda,Cr-V,Suv,Petrol,Auto,Used,Colombo,1,17062368.42,2.82,17062368.42,0,0,26.0,9.0,169.59,0
13271,2023-09-09,2023,9,3,Toyota,Prius,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,11174870.1,0.0,11174870.1,0,0,40.0,34.0,168.77,0
13546,2023-09-09,2023,9,3,Mitsubishi,Lancer,Sedan,Petrol,Auto,Used,Colombo,1,7325988.45,0.0,7325988.45,0,0,31.0,14.0,170.38,0
13383,2023-09-09,2023,9,3,Suzuki,Wagon R,Hatchback,Hybrid,Auto,Used,Colombo,1,7923451.23,2.76,7923451.23,0,0,38.0,26.0,177.62,0
13411,2023-09-09,2023,9,3,Suzuki,Alto,Hatchback,Petrol,Manual,Used,Colombo,1,5053407.49,1.58,5053407.49,0,0,55.0,37.0,167.66,0
13540,2023-09-09,2023,9,3,Mitsubishi,Lancer,Sedan,Petrol,Auto,Used,Colombo,1,7589538.5,0.41,7589538.5,0,0,28.0,13.0,170.38,0
13357,2023-09-09,2023,9,3,Honda,Fit,Hatchback,Hybrid,Auto,Used,Colombo,1,7689126.08,2.11,7689126.08,0,0,30.0,22.0,178.52,0
13475,2023-09-09,2023,9,3,Nissan,Leaf,Electric,Electric,Auto,Used,Colombo,1,12318846.47,0.0,12318846.47,0,0,21.0,2.0,174.93,0
13356,2023-09-09,2023,9,3,Honda,Fit,Hatchback,Hybrid,Auto,Used,Colombo,1,8349329.68,0.92,8349329.68,0,0,31.0,20.0,178.52,0
13453,2023-09-09,2023,9,3,Suzuki,Swift,Hatchback,Hybrid,Auto,Used,Colombo,1,8481433.7,0.0,8481433.7,0,0,38.0,23.0,166.04,0
13299,2023-09-09,2023,9,3,Toyota,Yaris,Hatchback,Petrol,Auto,Used,Colombo,1,7624644.7,0.12,7624644.7,0,0,39.0,21.0,166.75,0
13306,2023-09-09,2023,9,3,Toyota,Yaris,Hatchback,Petrol,Auto,Used,Colombo,1,7226558.0,1.53,7226558.0,0,0,36.0,21.0,166.75,0
13609,2023-09-10,2023,9,3,Others,Kia Sportage,Suv,Diesel,Auto,Used,Colombo,1,16934875.74,0.0,16934875.74,0,0,21.0,8.0,177.57,0
13267,2023-09-10,2023,9,3,Toyotax,Prius,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,11083572.6,0.0,11083572.6,0,0,40.0,31.0,168.77,0
13344,2023-09-10,2023,9,3,Honda,Grace,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,9218063.52,0.68,9218063.52,0,0,16.0,13.0,173.84,0
13622,2023-09-10,2023,9,3,Others,Mazda Demio,Hatchback,Petrol,Auto,Used,Colombo,1,6824405.44,1.42,6824405.44,0,0,13.0,9.0,166.42,0
13413,2023-09-10,2023,9,3,Suzuki,Alto,Hatchback,Petrol,Manual,Used,Colombo,1,4521987.17,3.7,4521987.17,0,0,49.0,37.0,167.66,0
13624,2023-09-10,2023,9,3,Others,Mazda Demio,Hatchback,Petrol,Auto,Used,Colombo,1,6702350.34,2.11,6702350.34,0,0,14.0,10.0,166.42,0
13426,2023-09-10,2023,9,3,Suzuki,Alto,Hatchback,Petrol,Manual,Used,Colombo,1,4593890.4,2.08,4593890.4,0,0,49.0,38.0,167.66,0
13573,2023-09-10,2023,9,3,Perodua,Bezza,Sedan,Petrol,Auto,Used,Colombo,1,4840928.54,1.7,4840928.54,0,0,11.0,7.0,167.17,0
13353,2023-09-10,2023,9,3,Honda,Fit,Hatchback,Hybrid,Auto,Used,Colombo,1,7856530.85,1.94,7856530.85,0,0,33.0,21.0,178.52,0
13604,2023-09-10,2023,9,3,Others,Micro Panda,Hatchback,Petrol,Manual,Used,Colombo,1,3411567.54,1.03,3411567.54,0,0,27.0,13.0,169.17,0
13322,2023-09-10,2023,9,3,Toyota,Hilux,Suv,Diesel,Auto,Used,Colombo,1,19150482.08,0.9,19150482.08,0,0,22.0,15.0,177.82,0
13288,2023-09-10,2023,9,3,Toyota,Axio,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,10101025.56,1.42,10101025.56,0,0,36.0,25.0,175.93,0
13581,2023-09-10,2023,9,3,Perodua,Myvi,Hatchback,Petrol,Auto,Used,Colombo,1,5384813.62,1.52,5384813.62,0,0,24.0,12.0,164.27,0
13506,2023-09-11,2023,9,3,Hyundai,Santa Fe,Suv,Diesel,Auto,Used,Colombo,1,16934437.49,1.27,16934437.49,0,0,14.0,5.0,169.69,0
13393,2023-09-11,2023,9,3,Suzuki,Wagon R,Hatchback,Hybrid,Auto,Used,Colombo,1,7264135.02,2.86,7264135.02,0,0,37.0,27.0,177.62,0
13398,2023-09-11,2023,9,3,Suzuki,Wagon R,Hatchback,Hybrid,Auto,Used,Colombo,1,7949420.04,3.53,7949420.04,0,0,34.0,28.0,177.62,0
13588,2023-09-11,2023,9,3,Mahindra,Kuv100,Crossover,Petrol,Manual,Used,Colombo,1,5026808.16,0.0,5026808.16,0,0,8.0,4.0,165.93,0
13297,2023-09-11,2023,9,3,Toyota,Yaris,Hatchback,Petrol,Auto,Used,Colombo,1,7468009.14,0.82,7468009.14,0,0,36.0,23.0,166.75,0
13264,2023-09-11,2023,9,3,Toyota,Prius,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,10642742.47,0.28,10642742.47,0,0,41.0,29.0,168.77,0
13294,2023-09-11,2023,9,3,Toyota,,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,10710976.98,0.26,10710976.98,0,0,36.0,18.0,175.93,0
13372,2023-09-11,2023,9,3,Honda,Fit,Hatchback,Hybrid,Auto,Used,Colombo,1,8272020.79,1.18,8272020.79,0,0,32.0,23.0,178.52,0
13585,2023-09-11,2023,9,3,Perodua,Myvi,Hatchback,Petrol,Auto,Used,Colombo,1,5406353.04,1.48,5406353.04,0,0,23.0,10.0,164.27,0
13289,2023-09-11,2023,9,3,Toyota,Axio,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,10199986.57,0.49,10199986.57,0,0,39.0,21.0,175.93,0
13355,2023-09-11,2023,9,3,Honda,Fit,Hatchback,Hybrid,Auto,Used,Colombo,1,8474172.05,1.21,8474172.05,0,0,28.0,26.0,178.52,0
13583,2023-09-11,2023,9,3,Perodua,Myvi,Hatchback,Petrol,Auto,Used,Colombo,1,5059341.98,1.94,5059341.98,0,0,26.0,11.0,164.27,0
13452,2023-09-12,2023,9,3,Suzuki,Swift,Hatchback,Hybrid,Auto,Used,Colombo,1,9146496.66,0.07,9146496.66,0,0,38.0,22.0,166.04,0
13507,2023-09-12,2023,9,3,Hyundai,Santa Fe,Suv,Diesel,Auto,Used,Colombo,1,16290807.41,0.55,16290807.41,0,0,12.0,4.0,169.69,0
13543,2023-09-12,2023,9,3,Mitsubishi,Lancer,Sedan,Petrol,Auto,Used,Colombo,1,7308918.53,0.0,7308918.53,0,0,27.0,13.0,170.38,0
13516,2023-09-12,2023,9,3,Hyundai,Grand I10,Hatchback,Petrol,Auto,Used,Colombo,1,6334061.25,1.53,6334061.25,0,0,30.0,17.0,167.45,0
13457,2023-09-12,2023,9,3,Suzuki,Swift,Hatchback,Hybrid,Auto,Used,Colombo,1,9176829.63,0.58,9176829.63,0,0,39.0,22.0,166.04,0
13496,2023-09-12,2023,9,3,Nissan,Nv200,Van,Petrol,Auto,Used,Colombo,1,8186946.84,1.58,8186946.84,0,0,8.0,5.0,173.37,0
13424,2023-09-12,2023,9,3,Suzuki,Alto,Hatchback,Petrol,Manual,Used,Colombo,1,4750799.02,1.79,4750799.02,0,0,50.0,34.0,167.66,0
13316,2023-09-12,2023,9,3,Toyota,Hilux,Suv,Diesel,Auto,Used,Colombo,1,19449381.56,0.89,19449381.56,0,0,22.0,14.0,177.82,0
13392,2023-09-12,2023,9,3,Suzuki,Wagon R,Hatchback,Hybrid,Auto,Used,Colombo,1,8072692.14,1.96,8072692.14,0,0,34.0,25.0,177.62,0
13282,2023-09-12,2023,9,3,Toyota,Axio,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,10198426.83,0.26,10198426.83,0,0,37.0,22.0,175.93,0
13284,2023-09-12,2023,9,3,Toyota,Axio,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,9860487.78,0.8,9860487.78,0,0,36.0,24.0,175.93,0
13339,2023-09-12,2023,9,3,Honda,Vezel,Crossover,Hybrid,Auto,Reconditioned,Colombo,1,15773804.06,1.01,15773804.06,0,0,41.0,20.0,176.68,0
13293,2023-09-12,2023,9,3,Toyota,Axio,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,9832138.16,0.56,9832138.16,0,0,37.0,23.0,175.93,0
13296,2023-09-12,2023,9,3,Toyota,Axio,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,9890478.16,0.49,9890478.16,0,0,36.0,20.0,175.93,0
13338,2023-09-12,2023,9,3,Honda,Vezel,Crossover,Hybrid,Auto,Reconditioned,Colombo,1,15725021.35,1.61,15725021.35,0,0,36.0,19.0,176.68,0
13560,2023-09-13,2023,9,3,Perodua,Axia,Hatchback,Petrol,Auto,Used,Colombo,1,4222594.1,0.0,4222594.1,0,0,22.0,13.0,175.16,0
13445,2023-09-13,2023,9,3,Suzuki,Swift,Hatchback,Hybrid,Auto,Used,Colombo,1,8458105.35,1.49,8458105.35,0,0,38.0,21.0,166.04,0
13584,2023-09-13,2023,9,3,Perodua,Myvi,Hatchback,Petrol,Auto,Used,Colombo,1,5626773.98,1.64,5626773.98,0,0,24.0,12.0,164.27,0
13448,2023-09-13,2023,9,3,Suzuki,Swift,Hatchback,Hybrid,Auto,Used,Colombo,1,8524161.42,0.98,8524161.42,0,0,39.0,19.0,166.04,0
13343,2023-09-13,2023,9,3,Honda,Grace,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,8637591.33,2.08,8637591.33,0,0,17.0,10.0,173.84,0
13580,2023-09-13,2023,9,3,Perodua,Myvi,Hatchback,Petrol,Auto,Used,Colombo,1,5635688.17,1.56,5635688.17,0,0,24.0,12.0,164.27,0
13461,2023-09-13,2023,9,3,Suzuki,Every,Van,Petrol,Auto,Used,Colombo,1,6427056.65,0.0,6427056.65,0,0,9.0,8.0,165.59,0
13479,2023-09-13,2023,9,3,Nissan,Dayz,Hatchback,Petrol,Auto,Used,Colombo,1,5581004.49,1.62,5581004.49,0,0,28.0,21.0,168.93,0
13432,2023-09-13,2023,9,3,Suzuki,Alto,Hatchback,Petrol,Manual,Used,Colombo,1,4672528.09,2.63,4672528.09,0,0,51.0,38.0,167.66,0
13268,2023-09-13,2023,9,3,Toyota,Prius,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,10893491.65,1.31,10893491.65,0,0,36.0,33.0,168.77,0
13539,2023-09-13,2023,9,3,Mitsubishi,Lancer,Sedan,Petrol,Auto,Used,Colombo,1,7716785.91,1.28,7716785.91,0,0,27.0,13.0,170.38,0
13389,2023-09-13,2023,9,3,Suzuki,Wagon R,Hatchback,Hybrid,Auto,,Colombo,1,7394826.99,3.62,7394826.99,0,0,36.0,29.0,177.62,0
13489,2023-09-13,2023,9,3,Nissan,Dayz,Hatchback,Petrol,Auto,Used,Colombo,1,5477074.01,2.49,5477074.01,0,0,26.0,21.0,168.93,0
13280,2023-09-14,2023,9,3,Toyota,Axio,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,10026136.1,0.19,10026136.1,0,0,36.0,27.0,175.93,0
13285,2023-09-14,2023,9,3,Toyota,Axio,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,10614954.17,0.51,10614954.17,0,0,38.0,24.0,175.93,0
13341,2023-09-14,2023,9,3,Honda,Grace,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,8264250.72,1.18,8264250.72,0,0,15.0,10.0,173.84,0
13519,2023-09-14,2023,9,3,Hyundai,Grand I10,Hatchback,Petrol,Auto,Used,Colombo,1,6243613.0,0.63,6243613.0,0,0,33.0,17.0,167.45,0
13435,2023-09-14,2023,9,3,Suzuki,Alto,Hatchback,Petrol,Manual,Used,Colombo,1,4665628.31,2.53,4665628.31,0,0,47.0,37.0,167.66,0
13331,2023-09-14,2023,9,3,Honda,Vezel,Crossover,Hybrid,Auto,Reconditioned,Colombo,1,15485317.1,1.89,15485317.1,0,0,35.0,19.0,176.68,0
13303,2023-09-14,2023,9,3,Toyota,Yaris,Hatchback,Petrol,Auto,Used,Colombo,1,7386140.44,0.96,7386140.44,0,0,37.0,24.0,166.75,0
13503,2023-09-14,2023,9,3,Hyundai,Santa Fe,Suv,Diesel,Auto,Used,Colombo,1,17068625.09,0.0,17068625.09,0,0,13.0,5.0,169.69,0
13327,2023-09-14,2023,9,3,Honda,Vezel,Crossover,Hybrid,Auto,Reconditioned,Colombo,1,15025217.08,2.15,15025217.08,0,0,36.0,20.0,176.68,0
13550,2023-09-14,2023,9,3,Mitsubishi,Lancer,Sedan,Petrol,Auto,Used,Colombo,1,7263708.46,0.29,7263708.46,0,0,28.0,14.0,170.38,0
13500,2023-09-14,2023,9,3,Byd,Seal,Sedan,Electric,Auto,New,Colombo,1,24003093.83,1.01,24003093.83,0,0,3.0,1.0,167.22,0
13552,2023-09-14,2023,9,3,Mitsubishi,Delica,Van,Diesel,Auto,Used,Colombo,1,10470641.86,0.42,10470641.86,0,0,12.0,7.0,171.93,0
13485,2023-09-14,2023,9,3,Nissan,Dayz,Hatchback,Petrol,Auto,Used,Colombo,1,5772280.81,3.22,5772280.81,0,0,31.0,21.0,168.93,0
13274,2023-09-14,2023,9,3,Toyota,Prius,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,11342115.7,0.93,11342115.7,0,0,36.0,33.0,168.77,0
13387,2023-09-14,2023,9,3,Suzuki,Wagon R,Hatchback,Hybrid,Auto,Used,Colombo,1,7769518.0,3.81,7769518.0,0,0,34.0,30.0,177.62,0
13598,2023-09-14,2023,9,3,Mahindra,Jeeto,Van,Diesel,Manual,Used,Colombo,1,4106140.23,1.69,4106140.23,0,0,6.0,1.0,166.94,0
13391,2023-09-14,2023,9,3,Suzuki,Wagon R,Hatchback,Hybrid,Auto,Used,Colombo,1,7687375.73,4.65,7687375.73,0,0,33.0,22.0,177.62,0
13377,2023-09-15,2023,9,3,Honda,Cr-V,Suv,Petrol,Auto,Used,Colombo,1,16753310.13,1.23,16753310.13,0,0,27.0,10.0,169.59,0
13265,2023-09-15,2023,9,3,Toyota,Prius,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,10726163.29,1.99,10726163.29,0,0,40.0,32.0,168.77,0
13587,2023-09-15,2023,9,3,Mahindra,Kuv100,Crossover,Petrol,Manual,Used,Colombo,1,4907508.8,1.0,4907508.8,0,0,8.0,1.0,165.93,0
13298,2023-09-15,2023,9,3,Toyota,Yaris,Hatchback,Petrol,Auto,Used,Colombo,1,7544330.72,0.49,7544330.72,0,0,42.0,24.0,166.75,0
13468,2023-09-15,2023,9,3,Nissan,X-Trail,Suv,Hybrid,Auto,Used,Colombo,1,16028582.93,1.76,16028582.93,0,0,27.0,6.0,176.14,0
13443,2023-09-15,2023,9,3,Suzuki,Swift,Hatchback,Hybrid,Auto,Used,Colombo,1,8762646.13,0.0,8762646.13,0,0,38.0,23.0,166.04,0
13375,2023-09-15,2023,9,3,Honda,Cr-V,Suv,Petrol,Auto,Used,Colombo,1,16641515.76,0.62,16641515.76,0,0,26.0,11.0,169.59,0
13430,2023-09-15,2023,9,3,Suzuki,Alto,Hatchback,Petrol,Manual,Used,Colombo,1,4711086.62,1.3,4711086.62,0,0,54.0,38.0,167.66,0
13563,2023-09-15,2023,9,3,Perodua,Axia,Hatchback,Petrol,Auto,Used,Colombo,1,4081283.35,0.0,4081283.35,0,0,21.0,11.0,175.16,0
13436,2023-09-15,2023,9,3,Suzuki,Swift,Hatchback,Hybrid,Auto,Used,Colombo,1,9243455.24,0.68,9243455.24,0,0,37.0,25.0,166.04,0
13381,2023-09-15,2023,9,3,Honda,Cr-V,Suv,Petrol,Auto,Used,Colombo,1,17043752.48,1.58,17043752.48,0,0,27.0,12.0,169.59,0
13495,2023-09-15,2023,9,3,Nissan,Nv200,Van,Petrol,Auto,Used,Colombo,1,7981565.64,2.13,7981565.64,0,0,7.0,5.0,173.37,0
13618,2023-09-15,2023,9,3,Others,Mazda Demio,Hatchback,Petrol,Auto,Used,Colombo,1,6501091.76,0.48,6501091.76,0,0,27.0,10.0,166.42,0
13490,2023-09-15,2023,9,3,Nissan,Dayz,Hatchback,Petrol,Auto,Used,Colombo,1,5996695.25,2.32,5996695.25,0,0,29.0,23.0,168.93,0
13395,2023-09-15,2023,9,3,Suzuki,Wagon R,Hatchback,Hybrid,Auto,Used,Colombo,1,7247797.74,3.76,7247797.74,0,0,34.0,28.0,177.62,0
13385,2023-09-15,2023,9,3,Suzuki,Wagon R,Hatchback,Hybrid,Auto,Used,Colombo,1,7182933.62,2.52,7182933.62,0,0,36.0,26.0,177.62,0
13557,2023-09-16,2023,9,3,Perodua,Axia,Hatchback,Petrol,Auto,Used,Colombo,1,8716546.41,0.0,4071232.96,0,0,23.0,12.0,175.16,0
13600,2023-09-16,2023,9,3,Others,Micro Panda,Hatchback,Petrol,Manual,Used,Colombo,1,3377631.02,0.0,3377631.02,0,0,27.0,11.0,169.17,0
13498,2023-09-16,2023,9,3,Byd,Dolphin,Electric,Electric,Auto,New,Colombo,1,11864190.04,0.4,11864190.04,0,0,9.0,5.0,169.89,0
13300,2023-09-16,2023,9,3,Toyota,Yaris,Hatchback,Petrol,Auto,Used,Colombo,1,7243365.2,0.76,7243365.2,0,0,38.0,23.0,166.75,0
13416,2023-09-16,2023,9,3,Suzuki,Alto,Hatchback,Petrol,Manual,Used,Colombo,1,4740446.19,2.01,4740446.19,0,0,54.0,36.0,167.66,0
13460,2023-09-16,2023,9,3,Suzuki,Every,Van,Petrol,Auto,Used,Colombo,1,6371537.46,1.01,6371537.46,0,0,11.0,7.0,165.59,0
13349,2023-09-16,2023,9,3,Honda,Grace,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,9144097.16,1.23,9144097.16,0,0,15.0,12.0,173.84,0
13561,2023-09-16,2023,9,3,Perodua,Axia,Hatchback,Petrol,Auto,Used,Colombo,1,4482670.36,0.0,4482670.36,0,0,21.0,10.0,175.16,0
13531,2023-09-16,2023,9,3,Mitsubishi,Montero,Suv,Diesel,Auto,Used,Colombo,1,25165005.11,2.92,25165005.11,0,0,26.0,4.0,170.35,0
13340,2023-09-16,2023,9,3,Honda,Vezel,Crossover,Hybrid,Auto,Reconditioned,Colombo,1,14499457.16,1.27,14499457.16,0,0,35.0,19.0,176.68,0
13518,2023-09-16,2023,9,3,Hyundai,Grand I10,Hatchback,Petrol,Auto,Used,Colombo,1,6391473.15,1.97,6391473.15,0,0,34.0,19.0,167.45,0
13346,2023-09-16,2023,9,3,Honda,Grace,Sedan,Hybrid,Auto,Reconditioned,Colombo,1,8819145.85,2.44,8819145.85,0,0,15.0,12.0,173.84,0
13562,2023-09-16,2023,9,3,Perodua,Axia,Hatchback,Petrol,Auto,Used,Colombo,1,4494867.57,1.26,4494867.57,0,0,21.0,12.0,175.16,0
13442,2023-09-16,2023,9,3,Suzuki,Swift,Hatchback,Hybrid,Auto,Used,Colombo,1,8361166.85,0.52,8361166.85,0,0,42.0,22.0,166.04,0
13493,2023-09-17,2023,9,3,Nissan,Nv200,Van,Petrol,Auto,Used,Colombo,1,7892361.96,1.81,7892361.96,0,0,7.0,6.0,173.37,0
13437,2023-09-17,2023,9,3,Suzuki,Swift,Hatchback,Hybrid,Auto,Used,Colombo,1,8453767.19,0.77,8453767.19,0,0,39.0,23.0,166.04,0
13482,2023-09-17,2023,9,3,Nissan,Dayz,Hatchback,Petrol,Auto,Used,Colombo,1,5418389.77,0.88,5418389.77,0,0,30.0,17.0,168.93,0
13570,2023-09-17,2023,9,3,Perodua,Bezza,Sedan,Petrol,Auto,Used,Colombo,1,4639384.27,0.9,4639384.27,0,0,11.0,6.0,167.17,0
